"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","Sequence","FromStopID","ToStopID","Distance"
"HSZ0720","0720","72","HSZ072002","072002","72",1,21,"295878","301550",""
"HSZ0720","0720","72","HSZ072002","072002","72",1,22,"301550","295872",""
"HSZ0720","0720","72","HSZ072002","072002","72",1,23,"295872","304257","503.55"
"HSZ0720","0720","72","HSZ072002","072002","72",1,24,"304257","295506","671.71"
"HSZ0720","0720","72","HSZ072002","072002","72",1,25,"295506","302735","578.59"
"HSZ0730","0730","73","HSZ073001","073001","73",0,1,"","302735",""
"HSZ0730","0730","73","HSZ073001","073001","73",0,2,"302735","295453","373.33"
"HSZ0730","0730","73","HSZ073001","073001","73",0,3,"295453","301659","655.24"
"HSZ0730","0730","73","HSZ073001","073001","73",0,4,"301659","295465","432.45"
"HSZ0730","0730","73","HSZ073001","073001","73",0,5,"295465","301550",""
"HSZ0730","0730","73","HSZ073001","073001","73",0,6,"301550","295475",""
"HSZ0730","0730","73","HSZ073001","073001","73",0,7,"295475","295462","156.89"
"HSZ0730","0730","73","HSZ073001","073001","73",0,8,"295462","295457","309.85"
"HSZ0730","0730","73","HSZ073001","073001","73",0,9,"295457","295459","307.59"
"HSZ0730","0730","73","HSZ073001","073001","73",0,10,"295459","295474","362.52"
"HSZ0730","0730","73","HSZ073001","073001","73",0,11,"295474","295468","281.14"
"HSZ0730","0730","73","HSZ073001","073001","73",0,12,"295468","295461","406.72"
"HSZ0730","0730","73","HSZ073001","073001","73",0,13,"295461","295460","326.68"
"HSZ0730","0730","73","HSZ073001","073001","73",0,14,"295460","295463","292.73"
"HSZ0730","0730","73","HSZ073001","073001","73",0,15,"295463","295467","261.84"
"HSZ0730","0730","73","HSZ073001","073001","73",0,16,"295467","295454","319.26"
"HSZ0730","0730","73","HSZ073001","073001","73",0,17,"295454","295464","292.71"
"HSZ0730","0730","73","HSZ073001","073001","73",0,18,"295464","295472","396.31"
"HSZ0730","0730","73","HSZ073001","073001","73",0,19,"295472","295466","404.88"
"HSZ0730","0730","73","HSZ073001","073001","73",0,20,"295466","295500","408.11"
"HSZ0730","0730","73","HSZ073001","073001","73",0,21,"295500","295501","392.62"
"HSZ0730","0730","73","HSZ073001","073001","73",0,22,"295501","295499","225.27"
"HSZ0730","0730","73","HSZ073001","073001","73",0,23,"295499","295497","554.46"
"HSZ0730","0730","73","HSZ073001","073001","73",0,24,"295497","295498","239.24"
"HSZ0730","0730","73","HSZ073002","073002","73",1,1,"","295507",""
"HSZ0730","0730","73","HSZ073002","073002","73",1,2,"295507","295502","200.86"
"HSZ0730","0730","73","HSZ073002","073002","73",1,3,"295502","295503","551.61"
"HSZ0730","0730","73","HSZ073002","073002","73",1,4,"295503","295505","229.79"
"HSZ0730","0730","73","HSZ073002","073002","73",1,5,"295505","295504","352.28"
"HSZ0730","0730","73","HSZ073002","073002","73",1,6,"295504","295488","351.38"
"HSZ0730","0730","73","HSZ073002","073002","73",1,7,"295488","295493","426.92"
"HSZ0730","0730","73","HSZ073002","073002","73",1,8,"295493","295486","393.51"
"HSZ0730","0730","73","HSZ073002","073002","73",1,9,"295486","295477","305.02"
"HSZ0730","0730","73","HSZ073002","073002","73",1,10,"295477","295489","312.24"
"HSZ0730","0730","73","HSZ073002","073002","73",1,11,"295489","295485","208.83"
"HSZ0730","0730","73","HSZ073002","073002","73",1,12,"295485","295482","335.26"
"HSZ0730","0730","73","HSZ073002","073002","73",1,13,"295482","295483","285.34"
"HSZ0730","0730","73","HSZ073002","073002","73",1,14,"295483","295490","343.09"
"HSZ0730","0730","73","HSZ073002","073002","73",1,15,"295490","295494","487.52"
"HSZ0730","0730","73","HSZ073002","073002","73",1,16,"295494","295481","195.24"
"HSZ0730","0730","73","HSZ073002","073002","73",1,17,"295481","295479","120.41"
"HSZ0730","0730","73","HSZ073002","073002","73",1,18,"295479","295484","405.7"
"HSZ0730","0730","73","HSZ073002","073002","73",1,19,"295484","295495","223.21"
"HSZ0730","0730","73","HSZ073002","073002","73",1,20,"295495","301550",""
"HSZ0730","0730","73","HSZ073002","073002","73",1,21,"301550","295487",""
"HSZ0730","0730","73","HSZ073002","073002","73",1,22,"295487","300710","452.8"
"HSZ0730","0730","73","HSZ073002","073002","73",1,23,"300710","295506","689.01"
"HSZ0730","0730","73","HSZ073002","073002","73",1,24,"295506","302735","576.42"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,1,"","295578",""
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,2,"295578","298887","581.23"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,3,"298887","295572","329.63"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,4,"295572","298889","779.5"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,5,"298889","291680","445.69"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,6,"291680","291686","535.46"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,7,"291686","291277","456.68"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,8,"291277","298893","233.96"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,9,"298893","304262","128.19"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,10,"304262","298898","386.01"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,11,"298898","298900","420.8"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,12,"298900","293718","297.86"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,13,"293718","293723","327.24"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,14,"293723","293717","492.21"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,15,"293717","293726","707.28"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,16,"293726","298904","780.04"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,17,"298904","298906","301.48"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,18,"298906","298907","355.44"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,19,"298907","291533","509.01"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,20,"291533","291536","357.56"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,21,"291536","298909","535.79"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,22,"298909","298911","578.72"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,23,"298911","295606","210.89"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,24,"295606","291543","550.67"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,25,"291543","291528","637.33"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,26,"291528","300480","250.4"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,27,"300480","291531","210.85"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,28,"291531","300627","386.86"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,29,"300627","291534","268.39"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,30,"291534","300376","288.2"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,31,"300376","298916","380.83"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,32,"298916","300148","1115.42"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,33,"300148","300379","617.21"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,34,"300379","298919","213.22"
"HSZ0739","0739","綠線","HSZ073901","073901","綠線",0,35,"298919","298922",""
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,1,"","298922",""
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,2,"298922","298920","512.87"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,3,"298920","298918","207.54"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,4,"298918","300149","615.76"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,5,"300149","298917","1116.66"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,6,"298917","300377","419.72"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,7,"300377","291550","253.03"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,8,"291550","300628","221.36"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,9,"300628","291547","367.59"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,10,"291547","300481","248.99"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,11,"300481","291544","271.6"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,12,"291544","298914","464.78"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,13,"298914","298913","364.53"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,14,"298913","298912","193.59"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,15,"298912","298910","565.75"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,16,"298910","291552","227.38"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,17,"291552","291549","492.77"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,18,"291549","298908","375.14"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,19,"298908","291546","418.76"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,20,"291546","298905","451.38"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,21,"298905","298903","535.29"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,22,"298903","298902","745.82"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,23,"298902","293702","367.01"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,24,"293702","293697","318.32"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,25,"293697","298901","203.16"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,26,"298901","298899","491.89"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,27,"298899","298897","290.23"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,28,"298897","298894","313.96"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,29,"298894","291248","212.34"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,30,"291248","298892","469.14"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,31,"298892","298891","462.63"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,32,"298891","298890","447.91"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,33,"298890","298888","1030.9"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,34,"298888","295584","478.06"
"HSZ0739","0739","綠線","HSZ073902","073902","綠線",1,35,"295584","298886","444.63"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,1,"","302510",""
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,2,"302510","291474","536.1"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,3,"291474","291454","270.61"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,4,"291454","291475","245.66"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,5,"291475","291463","402.24"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,6,"291463","291461","272.55"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,7,"291461","291480","234.8"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,8,"291480","291466","429.51"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,9,"291466","291456","335.55"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,10,"291456","291478","296.98"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,11,"291478","291479","145.9"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,12,"291479","291455","144.46"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,13,"291455","291467","150.03"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,14,"291467","291457","469.19"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,15,"291457","291468","546.28"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,16,"291468","291459","681.6"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,17,"291459","291476","235.1"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,18,"291476","291477","359.36"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,19,"291477","291471","181.04"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,20,"291471","291472","158.85"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,21,"291472","291462","320.45"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,22,"291462","291469","254.62"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,23,"291469","291460","258.09"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,24,"291460","291473","198.86"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,25,"291473","291470","324.2"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,26,"291470","291464","437.36"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,27,"291464","291422","329.12"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,28,"291422","291265","330.3"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,29,"291265","299155","359.9"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,30,"299155","299150","255.25"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,31,"299150","291742","409.41"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,32,"291742","291763","386.72"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,33,"291763","291236","292.69"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,34,"291236","304418","809.65"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,35,"304418","304420","518.12"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,36,"304420","291234","224.44"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,37,"291234","291243","600.99"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,38,"291243","291764","368.4"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,39,"291764","291225","352.04"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,40,"291225","291246","310.77"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,41,"291246","291222","289.19"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,42,"291222","291241","179.4"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,43,"291241","291240","193.06"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,44,"291240","291230","267.85"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,45,"291230","291242","723.43"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,46,"291242","291237","766.27"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,47,"291237","293681","349"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,48,"293681","291238","649.64"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,49,"291238","291233","352.32"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,50,"291233","291229","241.05"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,51,"291229","291239","246.64"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,52,"291239","291224","279.1"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,53,"291224","291228","310.17"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,54,"291228","291227","217.84"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,55,"291227","291250","303.75"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,56,"291250","291249","328.37"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,57,"291249","291232","350.35"
"HSZ0743","0743","藍線","HSZ074301","074301","藍線",0,58,"291232","291231",""
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,1,"","291231",""
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,2,"291231","291261",""
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,3,"291261","291278","341.42"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,4,"291278","291279","255.22"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,5,"291279","291257","326.18"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,6,"291257","291258","184.29"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,7,"291258","291254","393.68"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,8,"291254","291269","187.28"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,9,"291269","293791","239.01"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,10,"293791","304425","161"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,11,"304425","291268","370.62"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,12,"291268","291274","716.98"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,13,"291274","291267","192.26"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,14,"291267","291253","289.7"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,15,"291253","291271","350.02"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,16,"291271","291260","191.87"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,17,"291260","291270","639.46"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,18,"291270","291275","748.11"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,19,"291275","291255","288.2"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,20,"291255","291273","546.95"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,21,"291273","291272","398.09"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,22,"291272","291264","496.84"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,23,"291264","304421","170.59"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,24,"304421","304419","711.44"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,25,"304419","304417","1053.78"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,26,"304417","304416","404.87"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,27,"304416","299168","408.7"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,28,"299168","299153","326.2"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,29,"299153","299152","247.27"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,30,"299152","291743","433.27"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,31,"291743","291409","414.67"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,32,"291409","291437","370.03"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,33,"291437","291443","190.57"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,34,"291443","291446","256.11"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,35,"291446","291442","317.05"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,36,"291442","291435","348.3"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,37,"291435","291445","198.59"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,38,"291445","291444","200.05"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,39,"291444","291450","169.09"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,40,"291450","291449","221.61"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,41,"291449","291433","308.87"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,42,"291433","291441","678.56"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,43,"291441","291431","428.32"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,44,"291431","291440","590.12"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,45,"291440","291429","149.16"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,46,"291429","291452","160.3"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,47,"291452","291451","206.48"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,48,"291451","291430","277.13"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,49,"291430","291439","274.23"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,50,"291439","291453","260.07"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,51,"291453","291434","198.06"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,52,"291434","291436","255.98"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,53,"291436","291448","174.86"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,54,"291448","291428","173.1"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,55,"291428","291447","151.72"
"HSZ0743","0743","藍線","HSZ074302","074302","藍線",1,56,"291447","302510",""
