"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","StopUID","StopID","StopName","StopBoarding","StopSequence","PositionLon","PositionLat","StationID","LocationCityCode"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303589","303589","高峰植物園",0,6,120.981918,24.788586,"132687","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303591","303591","萬佛寺",0,7,120.977008,24.790455,"130551","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303593","303593","介壽山口",0,8,120.975638,24.792088,"138619","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303611","303611","清大南大校區",0,9,120.963953,24.794123,"132703","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83支A",1,"HSZ303613","303613","成德路",-1,10,120.958148,24.794247,"136362","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291761","291761","火車站",1,1,120.971927,24.803307,"130195","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291741","291741","東門市場",0,2,120.969717,24.805299,"130082","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291763","291763","親仁里",0,3,120.971544,24.807418220117,"130196","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291236","291236","東門國小",0,4,120.9733205,24.8062327,"130197","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304418","304418","公園",0,5,120.976550728836,24.8011666110181,"130198","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ304420","304420","學園商場",0,6,120.977848017196,24.7985932163607,"130199","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291234","291234","東山文教院",0,7,120.9788372,24.7974216,"130200","HSZ"
"HSZ0010","0010","藍線1區","HSZ001001","001001","藍線1區",0,"HSZ291243","291243","新竹高中",0,8,120.981185,24.7956153,"130201","HSZ"
